genus,1062-MG,1082-MG,1202-MG,1313-MG,481-MG,482-MG,581-MG,640-MG,644A-MG,713-MG,726-MG,728-MG,729-MG,730-MG,731-MG,734-MG,741-MG,769-MG,778-MG,781-MG,809-MG,816-MG,817-MG,936-MG,total,superkingdom,kingdom,phylum,class,order,family,tax
Leptothrix,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Leptothrix
Pseudorivibacter,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,8,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Pseudorivibacter
Saezia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Saezia
Acidovorax,52,22,0,0,0,1,0,19,0,219,0,0,0,0,0,0,0,0,0,48,0,0,0,1,362,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
Comamonas,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas
Curvibacter,0,0,52,0,0,139,0,3,29,2,0,19,0,0,0,0,24,0,0,0,128,23,1,47,467,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter
Hydrogenophaga,0,0,0,0,0,1,0,38,0,2,0,2,0,0,0,0,0,6,0,0,2,2,249,1,303,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga
Pelomonas,0,0,0,0,0,0,0,0,41,70,0,20,0,54,0,46,0,66,0,147,108,0,396,111,1059,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas
Polaromonas,8297,656,63,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,297,0,0,0,9344,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas
Pseudorhodoferax,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pseudorhodoferax
Ramlibacter,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,71,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter
Rhodoferax,8,1,1,0,0,0,0,1,2,0,0,4,0,0,0,0,2,0,0,0,2,6,0,0,27,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax
Tibeticola,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,14,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Tibeticola
Variovorax,0,0,23,0,0,69,0,11,0,0,0,44,0,0,0,0,0,0,0,0,0,82,0,0,229,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax
Massilia,0,16,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,102,0,0,137,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
Aquincola,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Aquincola
Azohydromonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,234,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Azohydromonas
Ideonella,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Ideonella
Mitsuaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,5,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Mitsuaria
Piscinibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Piscinibacter
Schlegelella,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,4,1,0,1,0,0,1,2,14,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Schlegelella
Sphaerotilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,184,206,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Sphaerotilus
Vogesella,0,12,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,72,184,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Vogesella
Neisseria,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,162,0,0,0,0,0,0,0,166,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria
Prolinoborus,118,0,0,0,0,0,2,2,0,8,1,2,21,2,0,12,0,0,0,49,0,0,34,0,251,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Prolinoborus
Methylotenera,452,196,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,12,687,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylotenera
Methyloversatilis,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Methyloversatilis
Usitatibacter,0,0,14,0,0,0,0,0,17,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,41,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Usitatibacteraceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Usitatibacteraceae;Usitatibacter
Azonexus,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Rhodocyclales;Azonexaceae;Azonexus
Dechloromonas,0,0,0,0,0,0,0,0,23,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas
Ferribacterium,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,27,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Rhodocyclales;Azonexaceae;Ferribacterium
Zoogloea,510,61,22,0,0,0,0,0,7,0,0,0,48,39,0,132,0,0,0,0,0,0,0,0,819,Bacteria,Bacteria_none,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Zoogloea
Stigmatella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,Bacteria,Bacteria_none,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Bacteria;Bacteria_none;Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Stigmatella
Labilithrix,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,26,Bacteria,Bacteria_none,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Bacteria;Bacteria_none;Proteobacteria;Deltaproteobacteria;Myxococcales;Labilitrichaceae;Labilithrix
Aeromonas,0,0,1,0,0,0,0,0,0,0,0,46,46,33,0,0,116,0,0,0,0,0,0,0,242,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
Alishewanella,0,0,0,0,0,0,0,0,0,0,2,0,0,62,0,0,8,0,0,0,0,0,0,25,97,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alishewanella
Shewanella,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,27,0,0,0,0,0,0,0,44,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella
Pararheinheimera,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,25,0,0,0,0,0,0,0,0,36,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Pararheinheimera
Rheinheimera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera
Citrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,26,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter
Enterobacter,0,0,0,0,0,1,0,0,18,0,0,0,0,22,0,2,0,0,0,0,0,0,2360,0,2403,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter
Escherichia,11,11,31,0,0,36,0,26,16,2,7,58,50,13,0,215,115,48,0,154,138,85,245,0,1261,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia
Klebsiella,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,64,44,48,0,0,0,0,871,0,1084,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
Kosakonia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia
Leclercia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia
Phytobacter,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter
Pseudocitrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,6,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pseudocitrobacter
Salmonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,6,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella
Scandinavium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Scandinavium
Shigella,55,12,26,0,0,25,2,16,77,26,8,52,74,7,0,1293,184,35,0,115,137,55,358,0,2557,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella
Yokenella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Yokenella
Pantoea,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,227,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
Arsenophonus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,230,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Arsenophonus
Ignatzschineria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_sedis,Gammaproteobacteria_Incertae_sedis_Incertae_sedis,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_sedis;Gammaproteobacteria_Incertae_sedis_Incertae_sedis;Ignatzschineria
Acinetobacter,147,12,13,0,0,177,11,11,55,81,23,60,130,47,0,86,100,23,0,257,315,84,74,64,1770,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
Moraxella,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,13,0,20,0,13,15,0,81,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Moraxella
Panacagrimonas,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Panacagrimonas
Povalibacter,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Nevskiales;Steroidobacteraceae;Povalibacter
Steroidobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Nevskiales;Steroidobacteraceae;Steroidobacter
Halomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,1,0,0,0,0,0,0,32,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
Zymobacter,165,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,78,0,258,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Zymobacter
Zophobihabitans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Zophobihabitans
Haemophilus,0,0,4,0,0,0,0,0,0,0,0,17,0,0,0,0,122,13,0,31,0,0,0,0,187,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus
Entomomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,189,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Entomomonas
Halopseudomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,36,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Halopseudomonas
Pseudomonas,6341,6253,108,0,0,0,7,58,538,17,28,65,87,9,0,30,149,16,0,87,41,109,297,185,14425,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
Stutzerimonas,61,20,22,0,0,2,0,1,0,16,22,30,369,39,0,58,71,0,0,21,0,28,187,0,947,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Stutzerimonas
Vibrio,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio
Luteimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas
Lysobacter,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter
Thermomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas
Xanthomonas,27,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,27,0,0,47,0,1,0,0,126,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas
Unknown,5859,1806,916,24,25,2686,1257,1136,1597,1094,131,2346,1419,1405,56,3479,2490,1165,5,2978,2801,1615,10723,4961,51974,Unclassified,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown
