genus,1062-MG,1082-MG,1202-MG,1313-MG,481-MG,482-MG,581-MG,640-MG,644A-MG,713-MG,726-MG,728-MG,729-MG,730-MG,731-MG,734-MG,741-MG,769-MG,778-MG,781-MG,809-MG,816-MG,817-MG,936-MG,total,superkingdom,kingdom,phylum,class,order,family,tax
Duncaniella,0,0,0,0,0,0,0,0,0,0,0,4,0,27,0,0,0,0,0,0,0,0,0,0,31,Bacteria,none,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Bacteria;none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Duncaniella
Magnetospirillum,0,0,0,0,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospirillum
Granulicatella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella
Sediminibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,Bacteria,none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Bacteria;none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Sediminibacterium
Monoglobus,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Monoglobus
Sphaerobacter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,14,0,29,Bacteria,none,Chloroflexi,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Bacteria;none;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Sphaerobacter
Bounagaea,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Bacteria,none,Actinobacteria,Actinomycetia,Actinomycetia_Incertae_sedis,Actinomycetia_Incertae_sedis_Incertae_sedis,Bacteria;none;Actinobacteria;Actinomycetia;Actinomycetia_Incertae_sedis;Actinomycetia_Incertae_sedis_Incertae_sedis;Bounagaea
Desertihabitans,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,29,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Desertihabitans
Roseisolibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,Bacteria,none,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Bacteria;none;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Roseisolibacter
Cellulomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Cellulomonadaceae;Cellulomonas
Tibeticola,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,5,26,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Tibeticola
Breznakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,Bacteria,none,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bacteria;none;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Breznakia
Mitsuaria,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,7,2,0,9,3,26,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Mitsuaria
Aridibacter,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,26,Bacteria,none,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Bacteria;none;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter
Kocuria,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,14,0,0,26,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria
Dolosigranulum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum
Lachnoclostridium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,25,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium
Aeoliella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,Bacteria,none,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Bacteria;none;Planctomycetota;Planctomycetia;Pirellulales;Lacipirellulaceae;Aeoliella
Paeniclostridium,0,3,0,0,0,0,0,16,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,24,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Paeniclostridium
Kytococcus,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Kytococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Kytococcaceae;Kytococcus
Pseudolysinimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Pseudolysinimonas
Sphingorhabdus,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus
Cloacibacterium,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0,24,Bacteria,none,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Bacteria;none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Cloacibacterium
Roseburia,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,24,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia
Panacagrimonas,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Bacteria,none,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Panacagrimonas
Trinickia,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Trinickia
Stenotrophobacter,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Bacteria,none,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Bacteria;none;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter
Bryobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,Bacteria,none,Acidobacteria,Acidobacteriia,Bryobacterales,Bryobacteraceae,Bacteria;none;Acidobacteria;Acidobacteriia;Bryobacterales;Bryobacteraceae;Bryobacter
Mycolicibacterium,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Bacteria,none,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium
Leptothrix,1,0,2,0,0,2,0,4,1,0,0,0,0,0,0,0,7,0,0,1,0,0,1,3,22,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Leptothrix
Comamonas,0,1,0,0,0,1,0,0,0,2,0,0,0,14,0,0,1,0,1,0,1,0,0,1,22,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas
Saccharopolyspora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,22,Bacteria,none,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora
Luoshenia,0,0,11,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Christensenellaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia
Intestinibacter,0,2,3,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,21,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Intestinibacter
Komarekiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Nostocales,Nostocaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Nostocales;Nostocaceae;Komarekiella
Chitinimonas,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,20,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Chitinimonas
Phascolarctobacterium,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,Bacteria,none,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Bacteria;none;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium
Anaerococcus,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Bacteria,none,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Bacteria;none;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus
Streptomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,19,Bacteria,none,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Bacteria;none;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces
Propioniciclava,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Propioniciclava
Sinanaerobacter,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Eubacteriales Family XIII. Incertae Sedis,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Sinanaerobacter
Povalibacter,0,1,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,none,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Nevskiales;Steroidobacteraceae;Povalibacter
Phytobacter,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter
Marmoricola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,18,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Marmoricola
Gaiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,18,Bacteria,none,Actinobacteria,Rubrobacteria,Gaiellales,Gaiellaceae,Bacteria;none;Actinobacteria;Rubrobacteria;Gaiellales;Gaiellaceae;Gaiella
Vaginella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,Bacteria,none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bacteria;none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Vaginella
Sphingosinicella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingosinicellaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingosinicellaceae;Sphingosinicella
Gemmatimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,Bacteria,none,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Bacteria;none;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
Thioclava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thioclava
Cedecea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,17,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cedecea
Rheinheimera,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,9,0,0,0,2,17,Bacteria,none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera
Rhizobacter,3,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,4,2,0,0,0,0,0,2,17,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Rhizobacter
Hungatella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,16,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella
Caballeronia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,12,16,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Caballeronia
Caldimonas,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,4,0,16,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Caldimonas
Pseudorhodoplanes,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiales_Incertae_sedis,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_sedis;Pseudorhodoplanes
Legionella,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,Bacteria,none,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
Aquella,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Bacteria,none,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Aquella
Paludibaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,15,Bacteria,none,Acidobacteria,Acidobacteriia,Bryobacterales,Bryobacteraceae,Bacteria;none;Acidobacteria;Acidobacteriia;Bryobacterales;Bryobacteraceae;Paludibaculum
Piscinibacter,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,6,15,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Piscinibacter
Geobacillus,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus
Paraphocaeicola,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,Bacteria,none,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteria;none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Paraphocaeicola
Dankookia,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Dankookia
Elioraea,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,14,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Elioraeaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Elioraeaceae;Elioraea
Pseudogemmobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudogemmobacter
Rubellimicrobium,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Rubellimicrobium
Giesbergeria,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Giesbergeria
Gehongia,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Christensenellaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Gehongia
Epilithonimonas,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Bacteria,none,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Bacteria;none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Epilithonimonas
Polyangium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,Bacteria,none,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Bacteria;none;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Polyangium
Brevitalea,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Bacteria,none,Acidobacteria,Blastocatellia,Blastocatellales,Pyrinomonadaceae,Bacteria;none;Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Brevitalea
Actinotalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,13,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Cellulomonadaceae;Actinotalea
Rhabdothermincola,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,Bacteria,none,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Bacteria;none;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Rhabdothermincola
Minunostoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Nostocales,Nostocaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Nostocales;Nostocaceae;Minunostoc
Leptotrichia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,Bacteria,none,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Bacteria;none;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia
Brevibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Brevibacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium
Solitalea,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,12,Bacteria,none,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Bacteria;none;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Solitalea
Tabrizicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tabrizicola
Zhizhongheella,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,12,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Zhizhongheella
Phreatobacter,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phreatobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phreatobacteraceae;Phreatobacter
Synchytrium,0,0,1,0,4,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,12,Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Synchytriales,Synchytriaceae,Eukaryota;Fungi;Chytridiomycota;Chytridiomycetes;Synchytriales;Synchytriaceae;Synchytrium
Aciditerrimonas,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,Bacteria,none,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Bacteria;none;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Aciditerrimonas
Leclercia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,12,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia
Smaragdicoccus,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,Bacteria,none,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Smaragdicoccus
Anaerobutyricum,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerobutyricum
Ruminococcoides,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,11,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcoides
Denitratisoma,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,Bacteria,none,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Denitratisoma
Erwinia,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,10,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia
Marasmitruncus,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Marasmitruncus
