genus,1210-OV,1211-OV,1212-OV,1213-OV,1214-OV,1215-OV,1216-OV,1217-OV,551-OV,552-OV,553-OV,554-OV,555-OV,556-OV,557-OV,900-OV,901-OV,902-OV,903-OV,904-OV,905-OV,906-OV,907-OV,total,superkingdom,kingdom,phylum,class,order,family,tax
Ornithinicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Intrasporangiaceae;Ornithinicoccus
Alloacidobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,Bacteria,none,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Bacteria;none;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Alloacidobacterium
Allokutzneria,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Allokutzneria
Erythrobasidium,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Eukaryota;Fungi;Basidiomycota;Cystobasidiomycetes;Erythrobasidiales;Erythrobasidiaceae;Erythrobasidium
Aromatoleum,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,Bacteria,none,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Aromatoleum
Polyangium,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Bacteria;none;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Polyangium
Niveibacterium,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,Bacteria,none,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Niveibacterium
Brasilonema,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Nostocales,Scytonemataceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Nostocales;Scytonemataceae;Brasilonema
Crinalium,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Oscillatoriales,Gomontiellaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Oscillatoriales;Gomontiellaceae;Crinalium
Propionivibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,Bacteria,none,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Propionivibrio
Rhodobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter
Inhella,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Inhella
Oceanicella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceanicella
Roseiarcus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Roseiarcaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Roseiarcaceae;Roseiarcus
Hylemonella,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hylemonella
Limnohabitans,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans
Entomophaga,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Eukaryota,Fungi,Zoopagomycota,Entomophthoromycetes,Entomophthorales,Entomophthoraceae,Eukaryota;Fungi;Zoopagomycota;Entomophthoromycetes;Entomophthorales;Entomophthoraceae;Entomophaga
Chryseosolibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,Bacteria,none,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Bacteria;none;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Chryseosolibacter
Thalassoroseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Bacteria,none,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Bacteria;none;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;Thalassoroseus
Stieleria,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Bacteria;none;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Stieleria
Longispora,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Bacteria,none,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Longispora
Mycoemilia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,Eukaryota,Fungi,Zoopagomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Eukaryota;Fungi;Zoopagomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Mycoemilia
Terrisporobacter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Terrisporobacter
Chlamydia,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Bacteria;none;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia
Ciceribacter,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ciceribacter
Silanimonas,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Silanimonas
Duganella,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella
Edaphobaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Bacteria,none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Bacteria;none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Edaphobaculum
Actinopolyspora,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Actinobacteria,Actinomycetia,Actinopolysporales,Actinopolysporaceae,Bacteria;none;Actinobacteria;Actinomycetia;Actinopolysporales;Actinopolysporaceae;Actinopolyspora
Lederbergia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lederbergia
Azohydromonas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Azohydromonas
Neotabrizicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Neotabrizicola
Prescottella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,Bacteria,none,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Prescottella
Lawsonibacter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Lawsonibacter
Methylocucumis,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocucumis
Kyrpidia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,Bacteria,none,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Kyrpidia
Botrimarina,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,none,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Bacteria;none;Planctomycetota;Planctomycetia;Pirellulales;Lacipirellulaceae;Botrimarina
Oxalicibacterium,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalicibacterium
Acidiferrobacter,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Acidiferrobacter
Actinophytocola,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola
Dissulfurimicrobium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Bacteria,none,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria_Incertae_sedis,Deltaproteobacteria_Incertae_sedis_Incertae_sedis,Bacteria;none;Proteobacteria;Deltaproteobacteria;Deltaproteobacteria_Incertae_sedis;Deltaproteobacteria_Incertae_sedis_Incertae_sedis;Dissulfurimicrobium
Limnobacter,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter
Extensimonas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Extensimonas
Haematomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Haematomicrobium
Intrasporangium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Intrasporangiaceae;Intrasporangium
Trinickia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Trinickia
Serpentinimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Serpentinimonas
Dechlorobacter,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Dechlorobacter
Klebsiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
Geotalea,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Bacteria;none;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geotalea
Paucimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paucimonas
Luedemannella,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Luedemannella
Jatrophihabitans,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Jatrophihabitantales,Jatrophihabitantaceae,Bacteria;none;Actinobacteria;Actinomycetia;Jatrophihabitantales;Jatrophihabitantaceae;Jatrophihabitans
Tepidimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Tepidimonas
Sulfurifustis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis
Kribbella,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Kribbellaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Kribbellaceae;Kribbella
Pseudoduganella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Pseudoduganella
Sediminihabitans,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Cellulomonadaceae;Sediminihabitans
Frigoribacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Frigoribacterium
Rubrobacter,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Bacteria;none;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter
Pigmentiphaga,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pigmentiphaga
Haliplanktos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Chroococcidiopsidales,Chroococcidiopsidaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Chroococcidiopsidales;Chroococcidiopsidaceae;Haliplanktos
Rosistilla,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Bacteria;none;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rosistilla
Tundrisphaera,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,Bacteria;none;Planctomycetota;Planctomycetia;Isosphaerales;Isosphaeraceae;Tundrisphaera
Paludisphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,Bacteria;none;Planctomycetota;Planctomycetia;Isosphaerales;Isosphaeraceae;Paludisphaera
Sporobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Sporobacter
Solibaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Solibaculum
Pseudoruminococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Pseudoruminococcus
Fumia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Fumia
Robinsoniella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Robinsoniella
Kuraishia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_Incertae_sedis,Eukaryota;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetales_Incertae_sedis;Kuraishia
Aliterella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Chroococcidiopsidales,Aliterellaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Chroococcidiopsidales;Aliterellaceae;Aliterella
Pontogeneia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Koralionastetales,Koralionastetaceae,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Koralionastetales;Koralionastetaceae;Pontogeneia
Emergencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Eubacteriales Family XIII. Incertae Sedis,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Emergencia
Thermaerobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Clostridiales Family XVII. Incertae Sedis,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Clostridiales Family XVII. Incertae Sedis;Thermaerobacter
Massilioclostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Massilioclostridium
Cylindrospermum,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Nostocales,Nostocaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Nostocales;Nostocaceae;Cylindrospermum
Frateuria,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Frateuria
Minunostoc,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Nostocales,Nostocaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Nostocales;Nostocaceae;Minunostoc
Dolosicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Dolosicoccus
Aerococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
Dendrodacrys,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Eukaryota;Fungi;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Dendrodacrys
Phyllonema,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Nostocales,Rivulariaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Nostocales;Rivulariaceae;Phyllonema
Allomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Eukaryota;Fungi;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces
Solibacillus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus
Caryophanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Planococcaceae;Caryophanon
Euryhalinema,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Pseudanabaenales,Leptolyngbyaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Pseudanabaenales;Leptolyngbyaceae;Euryhalinema
Virgibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus
Priestia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Priestia
Rhizopus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,Eukaryota,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Eukaryota;Fungi;Mucoromycota;Mucoromycetes;Mucorales;Rhizopodaceae;Rhizopus
